t,s_q,s_a,p_q,p_a,U
3.762541806020067,100.4470343287841,0.9839067641637511,-18.547320265644476,0.667703529563199,0.020009868335113104
3.7792642140468224,100.13712804901888,0.9950633902352988,-18.517306358322163,0.6666230288995958,0.001882847194369433
3.7959866220735785,99.82773190967262,1.006201651251764,-18.486307837752616,0.6655070821590922,0.002971475542329029
3.812709030100334,99.51886234752432,1.0173209554891032,-18.454328081272017,0.6643558109257907,0.023179345612886468
3.82943143812709,99.21053574249393,1.028420713270197,-18.421370515407453,0.6631693385546664,0.062406155082239505
3.846153846153846,98.90276841683219,1.0395003369940194,-18.38743861560417,0.6619477901617484,0.12054774237235835
3.862876254180602,98.59557663431607,1.0505592411645996,-18.35253590595063,0.6606912926142211,0.19749612269461048
3.8795986622073575,98.28897659945028,1.0615968424197684,-18.31666595890146,0.6593999745204508,0.2931395248224815
3.8963210702341136,97.98298445667463,1.0726125595596916,-18.27983239499826,0.6580739662199357,0.4073624285821952
3.913043478260869,97.67761628957773,1.08360581357518,-18.24203888258839,0.6567133997731806,0.5400456030498288
3.9297658862876252,97.37288812011661,1.0945760276757799,-18.20328913754163,0.6553184089514973,0.6910661454435353
3.9464882943143813,97.06881590784297,1.1055226273176313,-18.163586922964864,0.6538891292267338,0.8602975206990419
3.963210702341137,96.76541554913553,1.116445040231099,-18.12293604891471,0.6524256977609283,1.047609601716866
3.979933110367893,96.46270287643912,1.1273426964481699,-18.081340372108194,0.6509282533958939,1.2528687102690739
3.9966555183946486,96.16069365751034,1.138215028329606,-18.03880379563148,0.6493969366427322,1.4759376585537516
4.013377926421405,95.85940359466981,1.149061470591865,-17.995330268646622,0.6478318896712774,1.7166757913848265
4.030100334448161,95.55884832406144,1.1598814603337662,-17.950923786096443,0.6462332562994709,1.9749390290050308
4.046822742474916,95.25904341491848,1.1706744370629127,-17.905588388407523,0.6446011819826699,2.250579910509457
4.063545150501672,94.96000436585783,1.1814398428290964,-17.85932816093606,0.6429358137936974,2.543447640873801
4.080267558528428,94.6617466019546,1.192177122329612,-17.81214723347816,0.6412373004052131,2.8533881388090108
4.096989966555184,94.36428548427718,1.2028857225659997,-17.764049780845458,0.6395057921104359,3.1802440719150082
4.113712374581939,94.06763630397624,1.2135650930568334,-17.715040022114728,0.6377414407961297,3.5238549070873013
4.130434782608695,93.77181428131294,1.224214685872712,-17.665122220298347,0.63594439993074,3.884056957181843
4.147157190635451,93.47683456493573,1.2348339556622918,-17.61430068203366,0.6341148245532114,4.260683427994924
4.1638795986622075,93.18271223116315,1.2454223596781047,-17.56257975727055,0.6322528712617396,4.653564465776247
4.180602006688963,92.88946228327298,1.255979357802151,-17.509963838957137,0.6303586982024567,5.062527205261835
4.197324414715719,92.59709965079745,1.2665044125712699,-17.456457362723715,0.6284324650580536,5.487395818214326
4.214046822742475,92.305639188825,1.2769969892022779,-17.40206480656492,0.626474333036337,5.927991562457277
4.230769230769231,92.01509567730824,1.2874565556168813,-17.346790690520123,0.6244844648587244,6.38413283139087
4.247491638795986,91.72548382037846,1.2978825824663534,-17.290639576352124,0.6224630247486765,6.855635203975552
4.264214046822742,91.4368182456666,1.3082745431559806,-17.233616067224094,0.6204101784200675,7.342311495170647
4.280936454849498,91.14911350363093,1.3186319138692648,-17.175724807374902,0.6183260930654967,7.843971806814437
4.297658862876254,90.86238406689131,1.3289541735918908,-17.116970481792702,0.6162109373445376,8.360423578932535
4.31438127090301,90.57664432957024,1.339240804135449,-17.057357815886945,0.6140648813719304,8.891471641461113
4.331103678929765,90.29190860664067,1.3494912901609135,-16.99689157515873,0.6118880967057146,9.436918266371574
4.3478260869565215,90.00819113328069,1.3597051192018734,-16.935576564869574,0.6096807563353052,9.996563220183067
4.364548494983278,89.7255060605913,1.369881781818691,-16.873417629324884,0.6074430346556964,10.570203824346748
4.381270903010034,89.44386745638893,1.3800207715699764,-16.81041965168953,0.6051751074608236,11.157635006510937
4.397993311036789,89.16328931030691,1.3901215848289292,-16.74658755425494,0.6028771519531785,11.758649342305798
4.414715719063545,88.88378552937088,1.4001837209426262,-16.681926297700752,0.6005493467172278,12.373037116753167
